num_cells,deltaBIC,params1,params2,model1BIC,model2BIC,num_cells_nonzero_AD,total_DP,median_DP,total_AD,median_AD,new_mutation,as_mutation,fraction_b_allele,num_cells_minor_cpt
567,700.3634919365772,[0.02682241 1.        ],[0.06117176 0.00997631 0.49763996 0.50236004],3497.7962945945746,2797.4328026579974,386,58686.0,72.0,1556.0,2.0,False,False,0.005011699239880707,282.16185907415206
628,699.6802382752771,[0.0056385 1.       ],[0.01390436 0.00257646 0.42162939 0.57837061],3527.9837926548503,2828.303554379573,380,308380.0,274.0,1714.0,2.0,False,False,0.0014901503431557224,264.7832580092535
547,699.3243230077742,[0.03164153 1.        ],[0.08232509 0.01367714 0.41423819 0.58576181],3212.109638517916,2512.785315510142,339,46420.0,52.0,1448.0,2.0,False,False,0.008011545870318802,226.5882898503721
396,697.9833745587116,[0.0891501 1.       ],[0.1990805  0.03712915 0.45326284 0.54673716],2840.431280743778,2142.4479061850666,297,16802.0,30.0,1488.0,2.0,True,False,0.020299888105820837,179.49208616832584
484,696.7286880265128,[0.04932068 1.        ],[0.14877347 0.02526503 0.30812058 0.69187942],2912.791971702899,2216.063283676386,299,28558.0,36.0,1390.0,2.0,True,False,0.01748035759694773,149.13036213501425
629,695.8407396523057,[0.00760732 1.        ],[0.0159436  0.00300331 0.46335767 0.53664233],3480.5537860006234,2784.7130463483177,374,248642.0,232.0,1866.0,2.0,False,False,0.0016117037887986181,291.45197164966646
477,693.8067601251328,[0.06377493 1.        ],[0.17991961 0.03401113 0.32847735 0.67152265],3187.265184930268,2493.458424805135,345,24668.0,40.0,1560.0,2.0,True,False,0.022839241961099946,156.68369804773863
629,693.4308040183514,[0.00737054 1.        ],[0.0207678  0.00369908 0.32039197 0.67960803],3394.982464751359,2701.551660733008,341,220988.0,208.0,1600.0,2.0,False,False,0.002513921205501839,201.5265477570866
618,692.7074249425027,[0.01510187 1.        ],[0.03187511 0.00442953 0.54198224 0.45801776],3539.982245028758,2847.274820086255,375,101994.0,108.0,1516.0,2.0,False,False,0.002028803577339158,283.0549784451629
628,690.1028818223581,[0.00542588 1.        ],[0.01276121 0.00224979 0.46554813 0.53445187],3552.0985869991614,2861.9957051768033,375,306918.0,274.0,1640.0,2.0,False,False,0.001202407095017857,292.36422492445
629,689.5257692860414,[0.00851773 1.        ],[0.02114979 0.00453241 0.36243451 0.63756549],3720.453321782121,3030.9275524960794,393,238984.0,222.0,2012.0,2.0,False,False,0.002889707536604013,227.97130708109583
572,688.2826617222804,[0.02562832 1.        ],[0.0597415  0.01009512 0.46356735 0.53643265],3407.5327196229096,2719.250057900629,366,61752.0,73.0,1562.0,2.0,False,False,0.0054153521901298875,265.16052283359767
616,688.1164689648231,[0.01765617 1.        ],[0.03536626 0.00609205 0.53854157 0.46145843],3538.053236257827,2849.936767293004,399,101364.0,106.0,1768.0,2.0,False,False,0.00281123005371129,284.25839247702027
539,686.9490137704975,[0.04482741 1.        ],[0.12171784 0.02451005 0.33838029 0.66161971],3431.9722681940966,2745.023254423599,377,39980.0,52.0,1776.0,2.0,True,False,0.016216333065840652,182.38697584277315
618,683.9884966494492,[0.01621187 1.        ],[0.03143973 0.00593129 0.52428828 0.47571172],3691.437971111749,3007.4494744623,418,121886.0,137.0,1956.0,2.0,False,False,0.002821583860133897,293.98984574056215
541,683.8672882987962,[0.03865278 1.        ],[0.10461009 0.01907957 0.3619863  0.6380137 ],3281.341270833577,2597.4739825347806,358,40988.0,54.0,1566.0,2.0,True,False,0.012173026649755246,195.83458678343104
616,683.8092726818445,[0.01370311 1.        ],[0.03359547 0.00476736 0.45565301 0.54434699],3359.9585151063684,2676.149242424524,349,101196.0,107.0,1360.0,2.0,False,False,0.0025950959230865156,280.68225395383286
636,680.1764648617727,[0.00340201 1.        ],[0.00599294 0.00130043 0.52997942 0.47002058],3772.9293588717474,3092.7528940099746,442,719986.0,769.0,2430.0,2.0,False,False,0.0006112277063717714,298.9330911078257
629,679.5582586428427,[0.00806254 1.        ],[0.01755972 0.00330996 0.43175042 0.56824958],3380.8402058656934,2701.2819472228507,364,220836.0,206.0,1754.0,2.0,False,False,0.0018808823559241666,271.5710128081769
629,679.1451768957781,[0.0074195 1.       ],[0.0197048  0.00389047 0.32298756 0.67701244],3391.487007099023,2712.3418302032446,363,243224.0,226.0,1778.0,2.0,False,False,0.0026338976386443237,203.1591737041086
544,676.1446429372622,[0.04739841 1.        ],[0.10401869 0.02246816 0.44275069 0.55724931],3525.2268933893765,2849.0822504521143,395,41244.0,54.0,1940.0,2.0,True,False,0.012520364321655784,240.85637302693488
538,676.0906395344823,[0.03529545 1.        ],[0.08774917 0.01346769 0.42926064 0.57073936],3189.912688476665,2513.822048942183,333,39736.0,54.0,1382.0,2.0,False,False,0.00768653834550803,230.94222419708203
474,674.1419882022537,[0.05900354 1.        ],[0.11871188 0.02268254 0.52729346 0.47270654],3102.057578557476,2427.9155903552223,348,28822.0,40.0,1688.0,2.0,True,False,0.010722185959494831,224.0629005678956
636,673.9759220082619,[0.00328949 1.        ],[0.00677685 0.00145393 0.45694814 0.54305186],3728.1595648046523,3054.1836427963904,434,654874.0,734.0,2134.0,2.0,False,False,0.0007895583588903013,290.61901748723596
617,673.5796217748689,[0.01344994 1.        ],[0.02992734 0.004951   0.47037969 0.52962031],3511.2630975388042,2837.6834757639353,376,120008.0,130.0,1590.0,2.0,False,False,0.0026221475861715753,290.22426721732575
539,673.4455340091913,[0.04064891 1.        ],[0.09624189 0.01738856 0.4538267  0.5461733 ],3411.8586412575487,2738.4131072483574,370,39728.0,52.0,1598.0,2.0,False,False,0.009497167768236739,244.6125932116105
629,671.2726616629043,[0.00955032 1.        ],[0.01976353 0.0043343  0.45145184 0.54854816],3597.2946690890367,2926.0220074261324,400,221448.0,208.0,2092.0,2.0,False,False,0.0023775697978372285,283.96320527633793
546,671.1714550225415,[0.03144041 1.        ],[0.08559893 0.0145208  0.39364387 0.60635613],3097.648177259923,2426.4767222373816,334,46348.0,52.0,1436.0,2.0,False,False,0.008804778406342788,214.92955379661396
536,667.0186522954436,[0.03864522 1.        ],[0.09755981 0.01745677 0.4020426  0.5979574 ],3300.9859328081816,2633.967280512738,364,40036.0,54.0,1530.0,2.0,False,False,0.010438406949533182,215.49483135520643
636,666.8790269056049,[0.00242617 1.        ],[0.0047701  0.00076886 0.5349703  0.4650297 ],3655.07883062132,2988.199803715715,403,731730.0,783.0,1752.0,2.0,False,False,0.00035754213488318885,295.7588881677538
621,666.4707675557056,[0.01482111 1.        ],[0.02991291 0.0057129  0.50965962 0.49034038],3700.4430630730894,3033.972295517384,419,128344.0,140.0,1882.0,2.0,False,False,0.002801266245856008,304.50137793748206
582,666.3735472849198,[0.01896561 1.        ],[0.04070917 0.00509567 0.53897476 0.46102524],3318.7345571241603,2652.3610098392405,350,71772.0,82.0,1338.0,2.0,False,False,0.00234923240764383,268.31668744699846
629,665.2885688066558,[0.00664487 1.        ],[0.01480936 0.00269695 0.43661739 0.56338261],3319.0144432175493,2653.7258744108935,359,255084.0,240.0,1668.0,2.0,False,False,0.0015194171766797619,274.6323379457768
629,664.0129862099857,[0.00822596 1.        ],[0.02148859 0.00430577 0.32676919 0.67323081],3395.6477381025306,2731.634751892545,359,220886.0,206.0,1790.0,2.0,False,False,0.002898773689090197,205.53781818356157
616,663.914324076813,[0.0125523 1.       ],[0.03332984 0.00563946 0.3824788  0.6175212 ],3417.266834449112,2753.352510372299,377,120926.0,129.0,1494.0,2.0,False,False,0.003482487429340021,235.60693832993948
546,663.4470350684587,[0.03039211 1.        ],[0.09376162 0.01553591 0.32487792 0.67512208],3107.4911369611377,2444.044101892679,326,46262.0,52.0,1384.0,2.0,False,False,0.010488633814139031,177.38334584217256
583,663.2234649401516,[0.02604812 1.        ],[0.06581602 0.0135489  0.37909759 0.62090241],3585.321589568297,2922.0981246281453,393,70984.0,80.0,1830.0,2.0,False,False,0.008412545303843973,221.01389435799797
630,662.5781440315714,[0.00722067 1.        ],[0.01720532 0.00327145 0.37282986 0.62717014],3353.7516536029684,2691.173509571397,342,237208.0,224.0,1684.0,2.0,False,False,0.002051756095833585,234.88281456377888
636,662.3972197948906,[0.0028561 1.       ],[0.00644729 0.00133587 0.40014234 0.59985766],3739.2598444412174,3076.862624646327,411,701132.0,783.0,1980.0,2.0,False,False,0.0008013290044068227,254.49052671301433
572,661.6582306896998,[0.0260607 1.       ],[0.07602875 0.01380637 0.34336205 0.65663795],3487.4552294834207,2825.796998793721,376,61610.0,73.0,1586.0,2.0,False,False,0.009065788693121827,196.4030911431915
617,661.6542355035904,[0.011339 1.      ],[0.02766848 0.00373848 0.43717377 0.56282623],3155.5008543930126,2493.846618889422,323,114772.0,122.0,1272.0,2.0,False,False,0.0021041168415496954,269.73621814696537
432,660.3892431722584,[0.06428189 1.        ],[0.1581773  0.02366704 0.3607862  0.6392138 ],2671.196495226008,2010.8072520537498,250,18702.0,34.0,1184.0,2.0,True,False,0.01512829841711599,155.85963779766865
629,658.2581738895251,[0.00695545 1.        ],[0.01574103 0.00323601 0.40241022 0.59758978],3504.2407717162296,2845.9825978267045,367,271758.0,252.0,1864.0,2.0,False,False,0.0019338067280470891,253.11602893243915
615,656.7949351888315,[0.01340999 1.        ],[0.03017776 0.00502848 0.46562543 0.53437457],3448.2761748042776,2791.481239615446,376,117666.0,128.0,1554.0,2.0,False,False,0.002687090759550103,286.3596406031495
424,656.7008666054676,[0.06399228 1.        ],[0.16492353 0.02364909 0.35028746 0.64971254],2580.647060834188,1923.9461942287203,246,17624.0,32.0,1110.0,2.0,True,False,0.01536511003753614,148.52188134663416
543,656.6851167658024,[0.0356512 1.       ],[0.09842314 0.01703008 0.3528065  0.6471935 ],3251.917226327125,2595.2321095613224,349,41216.0,56.0,1450.0,2.0,False,False,0.011021755358470308,191.57392829353068
424,653.8591323253931,[0.11517097 1.        ],[0.34509785 0.07360289 0.24339664 0.75660336],3052.507320016495,2398.648187691102,320,14330.0,26.0,1640.0,4.0,False,False,0.055688193445624416,103.20017539932178
619,651.7492667715674,[0.01115068 1.        ],[0.02372978 0.00276711 0.50843996 0.49156004],3199.4761239333448,2547.7268571617774,319,119634.0,126.0,1304.0,2.0,False,False,0.001360200263240534,304.2756630298347
364,649.4719797853984,[0.05634525 1.        ],[0.22354354 0.02480723 0.28470541 0.71529459],2258.521229845844,1609.0492500604457,210,14436.0,28.0,798.0,2.0,True,False,0.01774447426426628,103.63276879213235
575,649.3762425036061,[0.01807577 1.        ],[0.05177832 0.00710327 0.39452724 0.60547276],3081.7599590246214,2432.3837165210152,336,68152.0,82.0,1208.0,2.0,False,False,0.004300833880240354,226.85316242444668
629,647.7012877006523,[0.00689715 1.        ],[0.01604384 0.00313024 0.41795989 0.58204011],3455.805777713,2808.104490012348,377,255352.0,240.0,1736.0,2.0,False,False,0.0018219266182247754,262.8967708952839
584,647.2661107206682,[0.02013938 1.        ],[0.05983985 0.00953139 0.34808923 0.65191077],3235.5509771636216,2588.2848664429534,346,68016.0,77.0,1346.0,2.0,False,False,0.006213614291170524,203.28411265480452
628,646.590674001639,[0.00407336 1.        ],[0.01065341 0.00144112 0.43241381 0.56758619],3177.8158556771277,2531.225181675489,311,305816.0,273.0,1214.0,0.0,False,False,0.0008179593682422469,271.555873859454
616,645.8405388394476,[0.0143399 1.       ],[0.03136112 0.00539204 0.47765412 0.52234588],3459.667662895794,2813.8271240563463,380,113362.0,121.0,1602.0,2.0,False,False,0.002816509315968602,294.2349359576693
618,643.1715360060243,[0.01243165 1.        ],[0.02712292 0.00399669 0.51369084 0.48630916],3295.890196367551,2652.718660361527,368,117040.0,124.0,1430.0,2.0,False,False,0.0019436276942685316,300.5390624416059
581,643.1683615359234,[0.02494741 1.        ],[0.0560384  0.01020861 0.48728289 0.51271711],3453.167640069892,2809.9992785339687,396,65598.0,76.0,1618.0,2.0,False,False,0.005234130650822423,283.1113568068971
636,642.6072743473856,[0.00262024 1.        ],[0.00615315 0.00112905 0.41602874 0.58397126],3545.136430563015,2902.5291562156294,403,662268.0,732.0,1712.0,2.0,False,False,0.0006593341079593594,264.594277523257
636,640.7506155545439,[0.00224663 1.        ],[0.00490421 0.00078523 0.47765804 0.52234196],3431.7453998381616,2790.9947842836177,381,705724.0,745.0,1560.0,2.0,False,False,0.00041015613778473746,303.79051599942596
419,638.3464057564552,[0.06441474 1.        ],[0.14285978 0.02141742 0.47645868 0.52354132],2744.468912428273,2106.122506671818,275,19598.0,32.0,1248.0,2.0,True,False,0.011212906215941894,199.63618900117848
454,637.6083555590421,[0.07035892 1.        ],[0.1675577  0.02956227 0.43311571 0.56688429],2921.0737136118796,2283.4653580528375,320,20060.0,32.0,1398.0,2.0,True,False,0.016758387717668178,196.6345324434778
636,634.6731406454883,[0.00228184 1.        ],[0.00476181 0.00084037 0.49882594 0.50117406],3563.5953518663473,2928.922211220859,402,760526.0,803.0,1712.0,2.0,False,False,0.0004211710449258343,317.253300076806
636,632.7508817840189,[0.00303774 1.        ],[0.00594252 0.00125992 0.47943672 0.52056328],3698.354646067588,3065.603764283569,420,700388.0,779.0,2106.0,2.0,False,False,0.0006558704058706416,304.92175506686544
583,632.447079962747,[0.01696252 1.        ],[0.0480288  0.00616366 0.39831242 0.60168758],3075.558583534146,2443.1115035713988,309,66700.0,76.0,1104.0,2.0,False,False,0.0037085955007439167,232.21614370220226
615,632.1918284368971,[0.01414125 1.        ],[0.03119686 0.00481543 0.49199943 0.50800057],3296.485580905486,2664.293752468589,366,104722.0,110.0,1456.0,2.0,False,False,0.0024462411364946945,302.5796506614318
636,629.8152053059835,[0.00201034 1.        ],[0.00469062 0.00071108 0.45397571 0.54602429],3374.9698276518634,2745.15462234588,371,731470.0,781.0,1444.0,2.0,False,False,0.00038826595731929897,288.7285499567312
636,626.4906108030727,[0.00313562 1.        ],[0.0060939  0.00138888 0.44742139 0.55257861],3675.489741529408,3048.9991307263354,429,720336.0,769.0,2238.0,2.0,False,False,0.0007674658890396426,284.5600036731744
547,625.8020642959445,[0.03216954 1.        ],[0.08633808 0.01565553 0.38387619 0.61612381],3143.5547357868145,2517.75267149087,348,46314.0,52.0,1470.0,2.0,False,False,0.009645744838659886,209.98027676496446
618,624.8375301767646,[0.01332756 1.        ],[0.02917283 0.00474768 0.48630477 0.51369523],3414.3473571103286,2789.509826933564,369,116668.0,123.0,1530.0,2.0,False,False,0.0024388599104652425,300.5363453592572
616,624.2780835019844,[0.01287111 1.        ],[0.03516535 0.00604051 0.37074811 0.62925189],3291.4450516925567,2667.1669681905723,373,114388.0,120.0,1448.0,2.0,False,False,0.0038009997284475638,228.38083704149275
571,623.4622194037715,[0.02133227 1.        ],[0.05932157 0.00922176 0.38475335 0.61524665],3154.595849228974,2531.1336298252027,342,61264.0,74.0,1284.0,2.0,False,False,0.005673655806547067,219.6941617148585
629,622.1360333828034,[0.00789855 1.        ],[0.01930567 0.00391022 0.36496397 0.63503603],3288.6497151452018,2666.5136817623984,363,220876.0,206.0,1718.0,2.0,False,False,0.00248313106375026,229.562339785637
636,621.6829016291922,[0.00249586 1.        ],[0.00639555 0.00120176 0.33736808 0.66263192],3378.1581757396843,2756.475274110492,375,659532.0,736.0,1620.0,2.0,False,False,0.0007963218467298111,214.56610074450325
636,621.2302189367233,[0.00339385 1.        ],[0.00568287 0.00122118 0.56443487 0.43556513],3723.9148771855025,3102.684658248779,436,720126.0,769.0,2424.0,2.0,False,False,0.0005319052122146526,277.01942516130964
453,619.2447055730051,[0.04268281 1.        ],[0.12743167 0.01290859 0.39782411 0.60217589],2546.5216989732385,1927.2769934002333,244,20404.0,32.0,850.0,2.0,True,False,0.007773242882729288,180.21432302155193
389,617.7214017625438,[0.06843902 1.        ],[0.19290228 0.03066904 0.3821883  0.6178117 ],2580.0962932794205,1962.3748915168767,265,16400.0,30.0,1110.0,2.0,True,False,0.018947694445851034,148.67124677911042
546,617.2169195782303,[0.02959927 1.        ],[0.08448587 0.01424006 0.37886376 0.62113624],3118.2007518084683,2500.983832230238,336,46116.0,52.0,1344.0,2.0,False,False,0.008845015612067696,206.85961036196346
616,616.2622695236087,[0.01225961 1.        ],[0.02791972 0.00338902 0.50011897 0.49988103],3147.2032122552027,2530.940942731594,336,100982.0,106.0,1210.0,2.0,False,False,0.001694108756417492,307.92671731871314
628,614.6754490247354,[0.00463481 1.        ],[0.0114579  0.00176643 0.45791762 0.54208238],3220.850035867648,2606.1745868429125,337,294532.0,262.0,1336.0,2.0,False,False,0.0009575485625335298,287.57226287654635
628,612.1761139779196,[0.00889828 1.        ],[0.0212607  0.00363171 0.4377712  0.5622288 ],3352.9628428513433,2740.7867288734237,383,171550.0,178.0,1502.0,2.0,False,False,0.0020418515761564658,274.92031266591323
615,612.1756938386375,[0.01034751 1.        ],[0.02684172 0.00378501 0.3990823  0.6009177 ],3094.914471171024,2482.7387773323867,324,119362.0,130.0,1206.0,2.0,False,False,0.002274481067354243,245.43561600852885
636,611.6425457389455,[0.00300593 1.        ],[0.00513079 0.00096262 0.60074901 0.39925099],3745.5775382034944,3133.934992464549,444,704340.0,744.0,2098.0,2.0,False,False,0.00038432523317134896,253.92363267950591
616,609.7467895013397,[0.01371484 1.        ],[0.03368058 0.00541943 0.4197051  0.5802949 ],3207.768306857545,2598.0215173562055,352,102400.0,109.0,1378.0,2.0,False,False,0.0031448700183235273,258.5383424827258
636,608.396152688958,[0.0025898 1.       ],[0.0049563  0.00078844 0.5272361  0.4727639 ],3536.1829872288363,2927.7868345398783,381,660090.0,727.0,1684.0,2.0,False,False,0.000372748281945918,300.6778383850038
629,607.8888652694814,[0.00936682 1.        ],[0.01881375 0.00423889 0.47433025 0.52566975],3530.029120085841,2922.1402548163596,395,222210.0,208.0,2058.0,2.0,False,False,0.0022282560903552524,298.3537290985728
616,607.6964094124291,[0.01373733 1.        ],[0.02646121 0.00411374 0.55221142 0.44778858],3407.0729991930903,2799.376589780661,381,118764.0,130.0,1608.0,2.0,False,False,0.0018420874233793436,275.83776350876155
420,606.4912162827345,[0.09887352 1.        ],[0.23853559 0.04663326 0.36764958 0.63235042],2794.6249768719385,2188.133760589204,292,14026.0,26.0,1374.0,2.0,True,False,0.029488562474989342,154.4128231422225
583,604.5020211197034,[0.0197455 1.       ],[0.05715369 0.00954574 0.36910495 0.63089505],3266.970257656735,2662.4682365370318,362,70806.0,80.0,1376.0,2.0,False,False,0.006022361037602267,215.18818821777637
619,603.5833219567753,[0.01463055 1.        ],[0.02704836 0.00464984 0.56879654 0.43120346],3551.0945382220734,2947.511216265298,395,121964.0,134.0,1762.0,2.0,False,False,0.002005027584902987,266.9149443318534
636,602.6603537013793,[0.00343441 1.        ],[0.00653132 0.00165539 0.43920899 0.56079101],3721.7168161282843,3119.056462426905,455,720386.0,770.0,2456.0,2.0,False,False,0.0009283284274193183,279.3369163244291
616,601.7351831306378,[0.01536641 1.        ],[0.02776262 0.00511858 0.57134888 0.42865112],3518.383848424429,2916.648665293791,419,121284.0,132.0,1844.0,2.0,False,False,0.0021940866721569356,264.04909065850734
615,601.6834099925954,[0.00984056 1.        ],[0.02701858 0.0034189  0.38927603 0.61072397],2986.878409717174,2385.1949997245783,299,113774.0,120.0,1088.0,0.0,False,False,0.002088006158636965,239.4047568351894
359,601.4904225665059,[0.06779021 1.        ],[0.22276283 0.03088671 0.32316148 0.67683852],2331.5569610152593,1730.0665384487534,227,13766.0,28.0,920.0,2.0,True,False,0.020905315527148725,116.01497179950533
629,600.3462167703738,[0.00607489 1.        ],[0.01730769 0.00313602 0.32735335 0.67264665],3194.89414171679,2594.547924946416,342,248350.0,232.0,1480.0,2.0,False,False,0.002109435624710123,205.9052571247658
536,599.0151464244668,[0.03680517 1.        ],[0.09771067 0.0177829  0.36791505 0.63208495],3136.8515867234314,2537.8364402989646,342,39326.0,52.0,1428.0,2.0,False,False,0.011240306526072118,197.20246686278227
636,598.9342598911135,[0.00231241 1.        ],[0.00482516 0.00091254 0.50507182 0.49492818],3495.9314636347412,2896.997203743628,426,763272.0,809.0,1744.0,2.0,False,False,0.00045163969872641445,314.7743249776521
636,598.9100666128156,[0.00273437 1.        ],[0.00545956 0.00109148 0.48954483 0.51045517],3583.833818241057,2984.9237516282415,426,701808.0,785.0,1898.0,2.0,False,False,0.0005571536718295884,311.35050876333503
425,597.8037742610402,[0.07462437 1.        ],[0.18840964 0.03543408 0.33623529 0.66376471],2633.079110160957,2035.2753358999169,275,17970.0,32.0,1326.0,2.0,True,False,0.023519891900619,142.89999946889242
617,597.7859245870536,[0.01123852 1.        ],[0.02732713 0.00388142 0.45482022 0.54517978],3090.537276812039,2492.7513522249856,337,113716.0,120.0,1250.0,2.0,False,False,0.00211607033676514,280.6240742309828
387,597.2821175985341,[0.0607001 1.       ],[0.19265147 0.02703237 0.34790778 0.65209222],2451.1856569179104,1853.9035393193763,247,16112.0,30.0,964.0,2.0,True,False,0.017627596393198487,134.64030986510534
574,595.7341829860575,[0.02177257 1.        ],[0.05574548 0.00905674 0.43189013 0.56810987],3179.399503293325,2583.6653203072674,357,62542.0,73.0,1340.0,2.0,False,False,0.005145223655596526,247.90493212190245
629,595.7159764560629,[0.00762501 1.        ],[0.0202673  0.00440967 0.30701588 0.69298412],3343.8547695096513,2748.1387930535884,365,245298.0,230.0,1844.0,2.0,False,False,0.0030558282987661776,193.11298925863227
617,594.3147212875515,[0.01453172 1.        ],[0.02803053 0.00384394 0.57220988 0.42779012],3252.1781883235835,2657.863467036032,363,101392.0,106.0,1448.0,2.0,False,False,0.0016443987102510965,263.946506788552
583,593.7257273984292,[0.02290443 1.        ],[0.047349   0.00853679 0.4930887  0.5069113 ],3336.2770285178694,2742.5513011194403,363,70816.0,80.0,1600.0,2.0,False,False,0.0043273946324267655,287.4707120241254
629,593.7077686174384,[0.00771902 1.        ],[0.01952867 0.00424017 0.34454182 0.65545818],3389.3926681342396,2795.684899516801,375,239590.0,222.0,1824.0,2.0,False,False,0.0027792550667940946,216.71680377772685
537,593.3037267141867,[0.02924822 1.        ],[0.07763373 0.01088373 0.39755536 0.60244464],2878.326815427013,2285.0230887128264,301,39852.0,54.0,1142.0,2.0,False,False,0.006556842188083775,213.48722739798313
617,593.2751399577878,[0.01062879 1.        ],[0.02510308 0.00362393 0.45160655 0.54839345],3144.9501329076074,2551.6749929498196,328,122394.0,132.0,1272.0,2.0,False,False,0.001987339078542901,278.64124089703273
539,591.0032997776939,[0.03706975 1.        ],[0.08683295 0.01546005 0.445373   0.554627  ],3130.7943302559593,2539.7910304782654,355,39396.0,52.0,1442.0,2.0,False,False,0.008574558757189408,240.0560445063376
636,588.9873429020786,[0.00297101 1.        ],[0.00631481 0.0014864  0.39885568 0.60114432],3618.3937452284254,3029.406402326347,432,721774.0,771.0,2124.0,2.0,False,False,0.0008935382971702691,253.6722097946696
636,588.9413039633555,[0.0028292 1.       ],[0.00671984 0.00142197 0.37488174 0.62511826],3481.3101136356336,2892.368809672278,409,659090.0,732.0,1842.0,2.0,False,False,0.00088889954955869,238.42478861598488
422,588.8426013794851,[0.08214837 1.        ],[0.21642354 0.03634222 0.34179561 0.65820439],2607.301341822327,2018.4587404428416,266,14262.0,26.0,1156.0,2.0,True,False,0.023920609301501257,144.23774878023164
565,588.5071904735851,[0.02391095 1.        ],[0.05460744 0.00860725 0.47482517 0.52517483],3065.088620019225,2476.58142954564,349,58032.0,72.0,1366.0,2.0,False,False,0.004520311739856095,268.27622268280186
542,588.2973407800332,[0.02872723 1.        ],[0.07984781 0.01331803 0.3710123  0.6289877 ],2936.338041200487,2348.040700420454,309,45020.0,50.0,1270.0,2.0,False,False,0.008376875440456684,201.0886652352656
616,587.455810873395,[0.01201442 1.        ],[0.02680074 0.00327636 0.50690871 0.49309129],3104.846994420463,2517.391183547068,327,101786.0,108.0,1194.0,2.0,False,False,0.001615545523907264,303.74423608627535
547,586.9998998968499,[0.02962195 1.        ],[0.0886663  0.01556219 0.33175296 0.66824704],2985.72580017607,2398.7259002792202,335,46290.0,52.0,1350.0,2.0,False,False,0.01039938632166615,181.46886829064442
617,586.2430600107905,[0.0144051 1.       ],[0.02919588 0.00445479 0.5521337  0.4478663 ],3228.603517724161,2642.3604577133706,385,101714.0,108.0,1442.0,2.0,False,False,0.0019951493878187444,276.33350542440655
425,585.8393321452843,[0.0672383 1.       ],[0.17705183 0.03087025 0.30373147 0.69626853],2506.1555187392205,1920.3161865939362,268,17902.0,32.0,1188.0,2.0,True,False,0.021493986935063335,129.08587354953934
620,583.8002292282249,[0.01022528 1.        ],[0.02504261 0.00365501 0.43325615 0.56674385],3112.1955197053267,2528.3952904771018,335,125620.0,137.0,1256.0,2.0,False,False,0.002071454738891689,268.6188137283679
412,583.7543073759964,[0.07063143 1.        ],[0.17916193 0.03091921 0.37178283 0.62821717],2556.5688418360132,1972.8145344600168,257,17294.0,26.0,1206.0,2.0,True,False,0.019423979578479588,153.17452610748856
619,578.9946365274723,[0.01305151 1.        ],[0.02727107 0.00455545 0.49998854 0.50001146],3331.22139319023,2752.226756662758,376,117404.0,124.0,1508.0,2.0,False,False,0.002277778289180912,309.4929032201154
636,577.7687189069461,[0.00281816 1.        ],[0.00487231 0.0009194  0.5605318  0.4394682 ],3499.569109492554,2921.800390585608,412,719760.0,769.0,2006.0,2.0,False,False,0.0004040469055191408,279.50177236674733
542,577.520994243127,[0.04189643 1.        ],[0.12460493 0.02542452 0.30551898 0.69448102],3370.4219235602204,2792.9009293170934,381,41056.0,54.0,1704.0,2.0,True,False,0.017656846295687263,165.5912897763654
432,577.1562439614272,[0.04824296 1.        ],[0.11712997 0.01514384 0.4154378  0.5845622 ],2441.0037895697265,1863.8475456082992,238,21172.0,32.0,1002.0,2.0,True,False,0.008852516115535912,179.46912878174226
362,576.9708157155019,[0.0704552 1.       ],[0.17436806 0.02386806 0.45733319 0.54266681],2350.2230190579203,1773.2522033424184,238,13972.0,28.0,972.0,2.0,True,False,0.012952402672419821,165.5546147128561
636,576.6883947710048,[0.00227548 1.        ],[0.00447492 0.00075577 0.51584043 0.48415957],3294.0001275095156,2717.3117327385107,384,724770.0,779.0,1624.0,2.0,False,False,0.0003659135172786369,307.9254874336267
636,575.9845445605356,[0.00241805 1.        ],[0.00538504 0.00096249 0.43300205 0.56699795],3312.5435188270103,2736.5589742664747,376,662518.0,729.0,1576.0,2.0,False,False,0.0005457301946297514,275.38930396326185
613,575.2904550116209,[0.01177472 1.        ],[0.0268201  0.00358125 0.48055422 0.51944578],2991.0769734725222,2415.7865184609013,330,105166.0,110.0,1210.0,2.0,False,False,0.00186026616565032,294.5797364248785
629,574.8313543698355,[0.00806211 1.        ],[0.01955187 0.00463762 0.35619227 0.64380773],3447.5331815229365,2872.701827153101,395,255938.0,240.0,2040.0,2.0,False,False,0.002985736906350976,224.04493544218712
432,574.6673037138462,[0.07089114 1.        ],[0.23605835 0.04402523 0.20939687 0.79060313],2749.478210765139,2174.810907051293,287,18740.0,34.0,1314.0,2.0,True,False,0.03480648774081971,90.45944690346897
629,572.4152100787937,[0.00724218 1.        ],[0.01347905 0.00217028 0.5410846  0.4589154 ],3188.182901259248,2615.767691180454,339,220790.0,206.0,1570.0,2.0,False,False,0.0009959746230516415,288.65778520027425
636,572.0127075528162,[0.00187657 1.        ],[0.00412843 0.00063805 0.47294029 0.52705971],3198.025528379019,2626.0128208262026,359,757606.0,803.0,1394.0,2.0,False,False,0.0003362908325888404,300.7900269121585
583,570.6138378664823,[0.01710707 1.        ],[0.03623762 0.00456582 0.54034576 0.45965424],3079.3831388584354,2508.769300991953,334,72888.0,82.0,1222.0,2.0,False,False,0.0020986964955223685,267.9784201336937
